Actual Values,RFR Predicted Values
25.40081569126667,26.263182330880937
25.62307024758952,26.558640455665557
25.89184291779048,26.70604440549001
26.11051892477365,26.855142432110917
26.34488968622112,27.569811647789255
26.584743318103648,27.687724885520552
26.803831070188576,28.174219660933296
27.02921004522413,28.32983583466455
27.2964477539062,28.33002611147831
27.513134668743813,28.345033970128053
27.736179412357465,28.624882318890005
27.99663846454921,28.801681121499108
28.19213867187508,29.049868446606517
28.42069353376111,29.589203383604733
28.658212934221588,29.827441246036543
28.870631021166663,30.335870916867638
29.10175928993825,30.42758730047669
29.3597932845827,30.481840864345084
29.57934122236952,31.09109852731096
29.839757889036186,31.917911350306696
30.074092320033497,31.738133437706505
30.293125576443177,32.22901191547917
30.553657289535245,32.064669221500985
30.76170058477492,31.886945292991125
30.990052601647783,31.844485139655045
31.2288344852508,32.24882684762989
31.46742563399064,32.382373018423024
31.694415258982858,32.944842556478356
31.947568863157304,33.03301113283562
32.1577980404808,33.3093954435667
32.376131935725084,33.70188042145341
32.629533797975554,34.21375443571864
32.85275413876492,34.40695427959078
33.08594416058254,35.01987000126184
33.33614894321985,36.548064231405405
33.55628422328397,36.77465378117391
33.802940731956824,37.347229399193004
34.05305166093127,37.278347512326164
34.26401955740794,36.780721504308694
34.508254036070795,36.828247725400175
34.72919464111334,36.231264796085064
34.95082552470857,36.44147715023484
35.206171066041904,36.39994088526131
35.42582496764175,36.48346293004224
35.65211220393111,37.05370370856238
35.90923793732175,37.579556635623035
36.12865266345794,37.6664434523966
36.33020189073349,37.817171822428605
36.58877175951763,38.01224960261649
36.811295766679045,38.0986031002682
37.02528514559302,38.66511651866794
37.279147193545406,38.92818024773059
37.4962216331846,38.69373061426789
37.748878721206985,39.03471133771267
37.99231695750397,39.831215352561166
38.21158333430222,40.439393458421335
38.44936310298857,41.94960752108122
38.68867177811874,42.304824962605295
38.90044499957365,41.93882968098249
39.14124625069762,42.8946085420156
39.37978895883715,43.57095366882725
39.59827423095699,42.05192863818029
39.8549337235708,41.7207383498996
40.08147527301127,41.88722712731827
40.30908857073096,41.94239174391484
40.53549085344587,41.94800857723755
40.78002808586,42.06423759111092
40.996512155684286,42.21447594072068
41.235751197451584,42.58370849360446
41.470303611149845,42.88485003843592
41.687178233313176,43.063494341134884
41.94574204702222,43.11476287712579
42.17092423211968,43.48248845401204
42.39332108270556,43.78427973255967
42.65470958891365,44.288686847905886
42.85905020577572,44.32547354503796
43.087792774987626,44.68420461693901
43.32657465859064,45.293032840147106
43.55039142426984,45.282395760545654
43.78281245155937,46.001710348425085
44.02242085290334,45.90897531095641
44.23419407435826,46.09707151582702
44.4703631930881,46.63755393127982
44.70948113335509,46.86259529738769
44.93232303195524,46.85588191844889
45.18126835898746,46.77214393937822
45.40966276138556,46.977348061211316
45.61816018725206,47.29018768799929
45.8725732470316,47.528290091373044
46.11093733045794,47.710138674635154
46.34345221141032,48.179066315804256
46.5870932927208,48.54873572747837
46.80440388028588,48.607242649977564
47.0198525322808,48.69087912784268
47.28919740707159,48.9820008384229
47.49956887865826,49.04226807081864
47.721441965254606,49.62308333435842
47.97430492582778,49.847919710291436
48.19399213034016,50.63062396345154
48.4198948693654,51.66490305644416
48.67529490637397,52.38511628055885
48.89288099985271,52.51629177189601
49.10776652987048,52.65968243282055
49.33982728019587,52.65304602571319
49.57737090095635,52.995861743715004
49.82152363610651,52.78141071460938
50.07370842827699,53.629737341632996
50.26000189402746,53.61778715742622
50.53174457852809,53.49812993524684
50.74534946017794,53.074758588157906
50.959396362304766,53.289838142027925
51.203064691452695,52.986629256234835
51.42264593215223,53.20480421220834
51.652030339316674,53.76278815583336
51.89996144128222,54.18817259989882
52.11784726097477,54.15097339157638
52.34677753751238,54.7042528410071
52.591523670014936,54.98290589314662
52.80460781521271,55.36068044986595
53.02383180648555,55.36526498384585
53.20464240180128,56.03663801009079
53.413015698629685,55.95659853634164
53.66947840130525,56.10663457262941
53.93372187538746,56.15131709922789
54.14617023770778,56.80466419891331
54.38298422192778,56.941033101734064
54.63813297332286,57.16138955581538
54.84418717641682,57.31905014390536
55.08465237087668,57.21375851647071
55.3399282788473,57.25254243664738
55.543263753255246,57.47813330782371
55.79603286016555,57.547414348169795
56.01644970121841,57.6054222500349
56.23436579628603,57.873079998694045
56.48025028289317,58.09925791539177
56.73167516314795,58.51924706677271
56.96443830217636,58.94494815100945
57.18791295611667,59.15579049820138
57.41801186213413,59.20081849025733
57.643666343083495,59.49550434448026
57.89137340727302,59.69899997202163
58.10566856747589,59.79507526212457
58.33226158505397,60.03121831970349
58.59253292992,60.279857834627435
58.81745474679128,60.54889377291777
59.03138054741747,61.3929911792703
59.26691085573222,61.63111636273174
59.37484862312445,62.121771731089694
59.64475964743001,63.031152344400674
59.87410772414429,63.99884458030436
60.08675590394032,67.31279124295811
60.34683954148064,68.16333456622938
60.57555789039255,68.18783774638491
60.80482725113159,69.12043004010165
61.06187124100936,69.86667347238007
61.28208220951144,67.20272106306427
61.5164196680462,65.41644138461554
61.77928864009794,64.98783552288891
61.97583032032794,64.40994809221124
62.21922011602493,64.08370800243735
62.47863769531255,64.44161190655112
62.72002931625128,65.21977373609532
62.938823397197474,66.65856373416443
63.200656951419845,67.70088072208773
63.42264205690413,68.18560974934259
63.65015544588604,68.6887719856394
63.896548558795246,67.6855291076412
64.10920279366637,66.07208470714559
64.3512544177827,66.14454897429225
64.61042373899429,66.2399098287607
64.81259663899746,66.50334004502798
65.06538391113287,66.72422405989727
65.30107165139826,66.92000801462265
65.36923968602747,67.272104885692
65.65196930416049,67.35978434908986
65.880608937097,68.00770674907636
66.10598488459509,68.45800779481965
66.3712456112816,70.96596747608686
66.6077689519005,70.83076189723027
66.82313586038255,70.75262547600444
67.09143623473159,70.03002922164178
67.31768411303318,69.75670896924457
67.55177331349206,69.88610822811324
67.78673444475444,70.53076000782238
68.0203210739862,71.17603729671326
68.26449802943635,71.42967029325584
68.52690076071111,71.49187574145678
68.74100215851318,71.35525857280523
68.98819454132571,71.35590210841434
69.23320709712921,71.63437630363268
69.46221608964223,71.96218694024995
69.71996852329794,72.03765173945838
69.97627984909778,72.12498036409286
70.18752930656319,72.17703872291243
70.43799142988905,73.23461598368253
70.67274668860064,73.51817195285297
70.91120159815222,74.04615811194412
71.17192707364525,75.15010676693285
71.24207511780762,75.27793332079547
71.47165328737286,75.64351427947291
71.73341418069509,76.06509034717838
71.96609254867319,75.47128933501156
72.19132922944573,75.22592610069597
72.466320461697,75.12133714624098
72.68615601554747,74.92458522002946
72.92559184725319,75.14223401954958
73.18327162000874,75.84942783937747
73.42793298146078,76.04357585198247
73.66121080186636,75.8886708018724
73.9187634180462,76.07645481892875
74.12923782590843,76.5729701847346
74.37437148321239,76.5829916566279
74.63082207573778,76.74872802063257
74.85449654715397,76.99394956557371
75.10529169960635,77.5122422506526
75.35437932090159,77.81828469949443
75.57022458031065,78.14278183750524
75.83093189057858,78.21989755733107
76.06253851027715,78.32727719812685
76.29097832573778,78.61432711163644
76.39683920239652,79.3866159974395
76.6449519566127,79.81472946959599
76.90562293643049,80.27956398141164
77.15644836425778,80.48212019584815
77.39951724097841,80.39583498393391
77.63282533675905,80.23350824451035
77.8945680648562,80.08872606007618
78.10542999751985,80.27642935517083
78.35499596974206,80.36658566472818
78.60761369977683,80.57083688817362
78.81831214541477,80.89564847569648
79.06327020554319,81.75914140514998
79.3113647945343,82.2824464705121
79.53088548448349,82.81343373974688
79.77142333984382,83.99863219577414
80.02151610359319,84.02604295346774
80.23208739265556,83.88512802279875
80.46899825807604,84.15803287968889
80.7188185434492,84.8036258126943
80.94786992148747,85.45716659856008
81.18237086704794,85.59085808560637
81.28757779560398,85.76991209658962
81.50978088378905,85.70564045085179
81.78048512292285,85.77501701517771
82.01145595974398,86.2621937625526
82.23585704016301,86.20480164359155
82.4860164097378,85.7378917263416
82.72399902343746,85.53681540764042
82.95625353616381,86.91892773295666
83.23020329551096,87.21574488965106
83.44957866365952,88.17835411322623
83.69086129324779,88.04419028233825
83.94337608700715,88.43308891820597
84.17127094571556,87.59155599476763
84.40151517353367,87.160711194667
84.65973990304127,87.53287742732526
84.89838857499382,87.65116660633194
85.1487417069692,87.6754393811712
85.39948236374634,87.74802236847003
85.59874277266239,87.54536957775075
85.70351979089159,87.83721015809232
85.97131153893858,88.1367410635354
86.22109549386158,88.3955556737009
86.47958059159541,88.82050635384874
86.73384530203684,88.95546443680296
86.9398995051308,89.068644114909
87.1987842378162,89.29844423525267
87.43526519290985,89.60749097269539
87.68716236901668,89.6473573997622
87.9422747899616,90.53313484551137
88.1839812748016,90.29647089019305
88.40256342812191,90.58346305254987
88.65354628790001,90.86277186692995
88.87491983080668,91.07534137846667
89.11740742032494,91.48328133146948
89.37915620349698,92.40923537704508
89.59389338417668,92.28586822774344
89.841782100617,92.89407735169063
89.96453663659479,93.24151473650012
90.1716625879681,93.21683419319417
90.43717157273063,93.17367462124784
90.70288037496906,92.84845452787724
90.91359698583209,93.15215015021099
91.17354135664684,93.44642010009191
91.4367796882751,93.41379076851679
91.6587466285343,93.59863026978425
91.92658076210635,93.8327536568101
92.14963156079492,93.83743184287464
92.39406888447112,94.00747961501857
92.64247833736366,94.12238699822828
92.87501743861604,94.2644986490196
93.10870700412332,94.39641477494952
93.3775038946243,94.80863556044982
93.61945863754032,94.95885463241285
93.86402917286716,95.16780759119308
94.116677178277,95.36088682550817
94.34176248217382,95.59422890632145
94.56793164450032,95.7859417019936
94.69754658048112,96.09258830926922
94.91715204148063,96.218588990305
95.18402947319872,96.54512975508322
95.43830023871524,96.7304494159362
95.67054869636652,97.05693890860937
95.91796511695492,97.10928189706578
96.15359230647016,97.1612389327873
96.40223790728858,97.58164397207334
96.6405293298146,97.62810920796348
96.89624120318696,102.42461906664106
97.10177466982891,104.31271610034182
97.35952104840952,105.60686840814621
97.5937313503689,105.24907921663629
97.82626439654636,106.66024733474987
98.09989323691714,106.46565035795814
98.33525400313128,106.17212681035222
98.56377253456716,106.03864476835412
98.8381703694662,105.6363608535554
99.0382966541108,106.28861219640866
99.26723904079856,106.3428250805953
99.3939838712178,106.14892666461056
99.6301439073351,104.18385123879877
99.90665496341762,104.15047962203506
100.15767415364589,103.6941985466529
100.39340427943635,103.60056538114709
100.64897083100826,103.69504026269284
100.89811294797876,103.34810613096776
101.12740047394288,103.62991605456783
101.38760521298369,103.6881435288109
101.62672012571302,103.77145423112775
101.8590412442646,103.91875192375912
102.12511335100444,104.04585039082504
102.3592509920635,103.88448068048051
102.58620731414318,104.09494942099417
102.85856458875874,103.8298664968994
103.09385269407238,104.40817290131805
103.31442696707587,104.30924747696679
103.59727163163448,104.93990228790643
103.8106524755084,104.59366852088763
104.04121762230288,104.74059283945816
104.14593408978176,104.44882137681562
104.37596638997395,105.00072056824169
100.72640918550032,103.36026383976537
101.19499327644476,103.78420280868902
101.56339009602856,104.05414675911854
101.92649478004095,104.14934746969817
102.25351727198048,104.4880417363651
102.5751265268478,104.89346396901563
102.91858249240444,105.00823441349362
103.21302868071064,105.54430985431594
103.48769899398556,105.75457440054893
103.76256306966144,106.03548972370444
104.01280721028652,106.19549566150036
104.25775921533986,106.37717652385638
104.54157269190225,106.62333271071577
104.78897094726555,106.83681070885798
105.03295414031491,107.07748189941948
105.31823294503349,107.5039590367769
105.56842864505826,107.68246649827292
105.83366515144476,108.23623566132812
106.11845955016128,108.41977399826108
106.35966951884922,108.52080390320143
106.61423698304192,108.95638452041199
106.88462030319936,109.29425325333264
107.11769225105414,109.77639327519195
107.3954990931919,109.81965449929888
107.67753237769716,109.81609868517869
107.92496696351064,109.66476531120823
108.19366697281129,110.0514291738758
108.43892173161588,110.31498448967706
108.67368910047747,110.33979621959203
108.9476933554997,110.67708546069647
109.1976226322235,110.99922573427033
109.43614414760049,111.17154377089571
109.71987285311256,111.44336594477873
109.94472200908363,111.73974505642417
110.18960135323668,111.92798977585541
110.46388414171,112.17747352433291
110.71158515082462,112.35683190504868
110.96853831457716,112.57343034722435
111.24388679625493,112.73579505016899
111.48595658559653,112.85553642694205
111.74414498465396,113.13668314664059
112.0184883238778,113.42130977326104
112.24770924401668,113.06075125918467
112.49673025948668,113.09159728411029
112.76880900065112,114.08443103665256
113.00339471726193,113.97680718050441
113.26009356786336,115.04310999000695
113.52477300734748,115.15560015291285
113.77748761858255,115.25084344391703
114.03754098074778,116.4197651299622
114.27364046611476,117.20544864729665
114.52046954442588,116.44409464778381
114.7713434128535,117.62347612896139
115.04899282304063,117.14848415138673
115.28052678183904,117.52977664121053
115.54653833782858,117.68039941039913
115.80065772646954,118.05294649486282
116.04253375341015,118.35880218326847
116.32404630146335,118.6789120694987
116.43037341889892,118.51441474379668
116.66114443824416,118.96051070734238
116.9564262269035,120.38068873249338
117.19028533451144,120.68567488675879
117.43790157257573,122.26617198233245
117.72727360801098,122.21772591788273
117.94738769531256,122.6696384444096
118.19794669983874,122.6847987891623
118.46268669007316,122.34655750834426
118.69199238126238,122.83651500649256
118.93804640997034,122.80250455494574
119.1996014307416,123.78468012533902
119.41339401971732,124.14552251550458
119.68612670898445,123.35117861969695
119.7999015687005,122.90371023359434
117.81842670743428,119.74569762792683
118.2962811182416,120.43705255921905
118.6616443452381,120.49471062679234
118.931628030444,120.36423408644644
119.23927428230414,121.59284877294068
119.5028880285838,121.48105285858153
119.74377102322048,121.85313503822535
120.0530521453373,121.93077227397451
120.28281802222844,121.7310228989895
120.53088233584444,121.95234866896067
120.81614903041302,122.1200973817262
121.048349047464,122.45124946156048
121.31930154467382,123.20019581280675
121.59362066359748,123.41895565575517
121.83515760633684,123.57015932451488
122.09098452613462,123.85058414551689
122.38568502759176,124.0643968877111
122.61945936414938,124.08538174940406
122.8856767926897,124.59910465526285
123.1543162512402,124.68037199970318
123.35946219308032,124.87419072106772
123.64455934554807,125.18925491996656
123.91709827241444,125.43007584415204
124.1337004162016,125.65406998185485
124.4173443506635,125.72604575908461
124.66756427098842,125.96230807172212
124.89198957170764,126.06362356930299
125.16185215541302,126.35738915746676
125.28766450427824,126.43671549504303
125.51996140252989,126.50000282500709
125.8071899414062,126.64260397383465
126.03664095439603,126.72311181607324
126.30327012803826,126.79657301395412
126.58490377759176,127.08727257213506
126.79903545076893,127.1518730578003
127.06761435856887,127.26085672603122
127.33839731367812,127.4357204797312
127.56566849965904,127.58876166231117
127.831280420697,128.01936349113134
128.10391622876364,128.24090502480027
128.3191983661954,128.36335873719963
128.59874906994048,128.6447293268675
128.85624719044526,128.91243128219654
129.0858556353857,129.03226056509155
129.35190352182542,129.2943781108149
129.5829894050719,129.53304057980714
129.8086378309462,129.75067480228196
129.9637567429316,130.0320295185492
128.98857480003716,130.22938753678838
128.43527415442097,129.98669467736303
128.90012226407495,130.34534819065718
129.2378137982081,130.63964687505685
129.50242057679193,130.9114008840832
129.7907026987227,131.17137205604797
130.02135261656747,131.3791045494223
130.2793835836743,131.5414734822104
130.5444747682602,131.76886362760098
130.78125242203,131.98644785704602
131.03693402002733,132.20352675596519
131.33303929889018,132.8732402334972
131.5692962162078,132.6241697441714
131.82362147739954,132.92052695135692
132.08681136842765,133.18978867284778
132.30998932369175,133.32109368797268
132.59387546115445,133.65574948333645
132.8537713913691,133.96331012029222
133.06559002588668,134.14513296918176
133.3417014470176,134.41180822641502
133.5899110824343,134.49351786508564
133.8271125914559,135.20960602840378
134.1221279568143,135.1132681171665
134.3572344098773,135.32277491307553
134.58727882021952,135.48735941257038
134.88355364118303,135.89154790281296
135.10343763563367,136.082623062347
135.3417048378597,136.80649265423588
135.6216309562562,137.48132311769666
135.86190844339032,137.60571583961726
136.1124553377667,137.85337967333282
136.3684881301154,138.40099229177255
136.54771835084952,138.040783569175
136.74574352446064,138.18666755041414
137.01617528521825,138.86077585070592
137.24617125496033,139.39610498285862
137.50827123248382,139.64813457340028
137.76105850461937,140.40830476638214
137.98095460922,140.50140545187233
138.2492549835689,140.50226340592565
138.48587520538808,139.78891632518977
136.68851095532622,139.21803945383033
137.29019165039062,139.45684216513507
137.67705039372527,139.72896114997846
137.94607737707713,139.99061769548942
138.21781703404017,140.30889393178185
138.43558175223225,140.44806732612068
138.68887765066972,140.75612712503892
138.98030841161335,140.80205408660922
139.21174548921127,140.93609734515707
139.4511752658421,141.13772332496092
139.73685370551223,141.71752383978026
139.9596320258246,141.72222845020272
140.21177746000748,141.96094058493813
140.476820203993,142.306538921733
140.69775778149813,142.44917410836794
140.9665304516989,142.77799888366556
141.2374829489087,143.051526213367
141.4468311128162,143.3361816969183
141.73729306175605,143.56901379359903
141.99647449311763,144.11206466266128
142.22243778289317,144.31377179691836
142.4961635044643,144.3637839221835
142.73351033528652,144.50684363910966
142.9569910443019,144.58371485591792
143.24326288132448,144.4623969899786
143.47603207542778,144.78433693579228
143.7107510036892,145.99369374014694
143.9829871768043,144.57617785267658
144.20851450117812,144.65915040855384
144.4371420239646,144.73165993879434
144.724334232391,144.84793300720617
144.9402945382254,144.955912223811
145.18425351097477,145.0501351750871
145.46066768585683,145.2528232817623
145.6816294836619,145.50136285153764
145.9190005347843,145.76944167739805
146.05189732142858,145.89865312190003
146.25179956829732,145.99867624647945
146.51859828404017,146.32804333568973
146.78086780366445,147.07139868961607
146.98918660481775,147.2565011139816
147.2533331976997,148.11808366884532
147.48823377821176,148.31554907958767
147.70367334759433,148.46378178482593
147.97311207604795,148.60299158980015
148.09974791511652,148.74666558413543
146.7840285528275,148.107632052801
147.27439274863585,148.75399660574104
147.55209059942334,148.88252689388037
147.79861692398322,149.06024679600466
148.08921208457352,149.35083655854777
148.3079092843192,149.55045577349344
148.55756002759173,149.82142205489785
148.83982340494796,150.00729221182894
149.07344030955477,150.1851015450194
149.31721763005334,150.05510475735346
149.58738296751002,150.38522997872215
149.79245624844984,150.38848631684888
150.05488320002476,150.84355028329918
150.3095959860181,151.12838380888522
150.51766047402032,151.19238936931507
150.79205225384433,151.37107785354002
151.04892064654635,152.0086573397166
151.2605576288132,152.58049500438318
151.52532183934778,153.88281542510103
151.76587785993303,155.01497658937203
151.98538643973225,158.22494641325375
152.26199437701507,159.63122919150345
152.48516022212922,159.70749261771422
152.70964607359875,159.79827122632602
152.99430726066478,159.82257212586077
153.20055522615954,159.71681409987536
153.42803228469128,159.60023085631946
153.70783730158732,167.12191026653323
153.87363736591635,167.02539147956077
154.04611012292287,166.9368199509361
154.335191514757,166.79769587312984
154.53441559322303,166.83267778280495
154.78283110119048,166.47932113720543
155.04447089301223,166.26606686774838
155.24741278754334,166.06715750749726
155.50663054935526,165.05871602300124
155.77028062608508,163.58074992834685
155.97895062158986,162.80899055583038
156.25899784148683,162.75718429859296
156.4838348873078,162.67859370850738
156.68433053152907,162.61480649685186
156.94583711170017,162.623994949578
157.19100709945448,162.43750895405927
157.3895651196676,160.67683360653243
157.06156170557415,158.9961348588393
156.3874865335132,158.15954517617388
156.76728505936876,157.940740310673
157.0581345331102,157.94921664443524
157.26665920681432,157.93099506157077
157.49143570188494,158.0816025510486
157.76179480174238,158.30339145619052
157.97894190228175,158.48944314751023
158.23980664450033,158.90912522407822
158.50971766880588,159.15897068690612
158.72515723818825,159.3326210881209
158.9827401297429,160.52145688157083
159.2559087844127,162.5745874945998
159.43986196366507,162.79512610414517
159.69634283156668,164.21074643998386
159.9519638788127,164.9319751905337
160.15644376240158,165.3453274448124
160.4308718726746,166.45216421199876
160.67937215169204,166.32479242246933
160.9044877309651,165.9373284603465
161.15797739180317,165.94472484039628
161.3805013989651,167.27901898450676
161.5974547371032,168.25149400934333
161.86472574869842,168.60327373908194
162.07413446335556,168.35631736973133
162.30345226469524,168.67689713492936
162.58515857514925,168.7899213486489
162.80957176571746,168.98153451197535
163.05049109080477,169.2262610066619
163.33929394918732,169.29472522062076
163.519880506727,169.6751918180312
163.76264057462222,169.27583679129708
164.02884589301271,169.5312219655798
164.21665009998097,169.91857303142285
164.47795080760162,168.96519594217366
164.7197178431921,169.0760854160465
164.7929600306921,168.2543665057852
165.09212917751748,167.627328526766
165.31275189112063,167.97031811567643
165.50865778847302,168.7396582399434
165.77200511145242,168.75128246786775
166.00499228825717,168.89617437424386
166.22189718579523,168.69304843588043
166.47119673471587,168.94378961179996
166.7025611514143,168.53301976101238
166.92526681082543,167.89668284422686
167.21633426726828,167.84607558255976
167.3933483305429,168.2123107485243
167.6238408164365,168.03319875036817
167.87059723384766,167.998207487147
168.0528186616445,168.46841545176866
167.22965543232223,167.43460297051635
166.69490753658258,167.124186479146
167.08128187391426,167.44328403271274
167.34288533528573,167.77985977509812
167.57825821165082,167.89994139175437
167.78824821351114,167.82133824163222
168.0555434454048,168.28051910215652
168.3129689050095,169.17664049721617
168.5150873093381,169.01104472012776
168.77264598059207,169.1659608186033
169.03122190445237,169.4918971674251
169.23725188724606,169.58715421347432
169.5413135346905,169.79765724936897
169.76238432384602,169.95150068181897
169.95173863002225,170.18706328287863
170.2523488847032,170.26868874194474
170.46173337906194,170.45339086445847
170.6767248728921,170.7339316649999
170.9597511897016,171.0168244649598
171.17298671177463,171.22608462350618
171.3932945614762,171.53891352143006
171.66665697854603,171.73071347079903
171.8604314894905,171.91879121630117
172.11555602058576,172.18181915882337
172.38649640764442,172.65112972812682
172.56303817506827,172.88749359012198
172.8029039171,173.16351945774625
173.05827065119686,173.32643634859565
173.26816377185716,173.42095722478183
173.51846846323176,173.7030722285261
173.75278775654127,173.83306997774517
173.95695277622698,173.88356429596692
174.1309998527413,174.30840719934076
174.36746264260955,174.44848491723377
174.5519486684651,174.47848796260686
174.83139038085872,174.7094697566869
175.0409686376175,174.7862613085613
175.2574739002048,175.17696852564313
175.51688542441747,175.20408815554367
175.74029347253176,175.26752496002993
175.95355321490638,175.74801474835778
176.22025504944764,176.0091902456364
176.4201330760175,176.04070978717164
176.64022294301907,176.45455794691705
176.90406678214924,176.41791211331721
177.07862248496352,176.63113979244687
177.29659307570637,177.05265797279563
175.62079051184287,176.66919095163905
176.10140603686193,176.8057665744399
176.40026031978573,177.34480330688743
176.63232712518572,177.48257613272628
176.81815737769688,177.8360647116264
177.09376017252538,178.10414305002743
177.32615395197777,178.71673593727266
177.5547088138635,178.86032101828462
177.81266712007144,179.61863130641413
178.03527589828258,179.4503189904913
178.2568310934397,178.51754226067584
178.5300724090095,178.62897023879503
178.74380444723494,178.0508053758377
178.91736711774604,177.9310175237776
179.22245812794446,178.05310896452144
179.41826714409683,178.1769669200913
179.6362861754397,178.2951389667809
179.92665124317935,178.59923747046454
180.10853358677463,178.689453593598
180.3490411667604,178.7476730131379
180.61382959759365,178.92485889183857
180.79315669952857,178.95362771214874
181.0577876984127,179.12760395592406
181.29745967804448,179.31766767028208
181.475382002573,179.3954238409956
181.73358251178092,179.71466732471188
181.9638691251238,179.8335163362827
182.14548504541747,179.92418749144483
182.41789076063336,180.1574960918605
182.65268234979524,180.4612871948654
182.8455364893349,180.5045460325376
183.11652531699525,180.8267529683935
183.3410596090651,181.19057063371753
183.51664467463493,181.4618530411549
183.8210454062809,182.14811468138976
184.003351605127,182.28079551194736
184.20896984282064,182.3584859892249
184.48776971726195,182.92119271543487
184.5342726934524,183.0609414407406
183.34531027173173,182.69804077956832
183.8339306059333,183.07465285477298
184.03763543991747,183.25003260698392
184.24389551556348,183.40269192800014
184.49588351779525,183.6958937502379
184.6594674246651,183.75196285583888
184.9222940111921,183.97305649451644
185.1871672130762,184.17768641843173
185.36984882657464,184.20671927721457
185.6423998635921,184.24631747952472
185.8705550905254,184.39956333337327
186.05934021964924,184.43664791533863
186.3424634176588,184.57629940933498
186.55390663752544,184.69410319327446
186.7431640625,184.82250680202324
187.03258453853493,185.23256828735614
187.22479684012225,185.42337057911735
187.4393644787016,185.56008892178588
187.72241501581112,185.69991156887139
187.9041762579048,185.7581212107238
188.13135056268567,185.99077003372128
188.4010072738413,186.1908277379115
188.5715181865397,186.4215830442265
188.6997041248143,186.7108325900066
188.97654215494765,186.94670478758275
189.1601804703,187.02462286755582
189.39607408311588,187.2178367740814
189.6621583000064,187.34419444298703
189.8439679827016,187.54885207865993
190.1035248287143,188.14402528875155
190.3346954830112,188.46621774197948
190.4925876193572,188.53753076093895
190.7761710030699,189.17803473179322
190.9793551006016,189.45807211945504
191.14255148266983,189.5172303531679
191.34568713960164,189.59761134376507
190.70566570948097,189.6726683282803
