Actual Stress,Predicted Stress,Actual Strain,Predicted Strain
0.0197680223555792,0.023040083577434325,1.9058752513956306e-05,3.434905970607364e-05
0.0334723157778619,0.04018054281648315,3.45439889315458e-05,3.9609354917552636e-05
0.3053741086096985,0.29488764218081137,6.8492390710162e-05,8.519212081933867e-05
0.6684014721522253,0.6429224326328892,0.000106609895738,0.00017671831131554336
0.9487335644071064,0.9567763008431939,0.0001381759557261,0.0002593304776018659
1.213204671466162,1.2089854270377751,0.0001685508323134,0.000286005909527105
1.4778704870314827,1.4604526987106923,0.0001989257361856,0.00042504089426312797
1.705943213568794,1.7163120197832442,0.0002251315163448,0.00040933815952539135
1.9405624223133813,1.9382766070209698,0.0002543152186262,0.0004564605515697144
2.19684725716,2.206372913432724,0.0002834989390976,0.0004531832458175806
2.425367113143683,2.430607260372763,0.0003103003109572,0.00036641246283637734
2.666012635306714,2.6616167097228756,0.0003406752148293,0.0007141813194951049
2.909977473909889,2.900561362540566,0.0003692633254104,0.0006247718412228157
3.124084737565778,3.1215345271623822,0.0003960646790801,0.000631791100158136
3.376130073789571,3.3686213613391773,0.0004258440094417,0.0004630968103123316
3.5965768117753334,3.600257729859629,0.000453240936622,0.0007815785149351322
3.8467944614470952,3.8534378650052417,0.0004800423266715,0.0005221248633977848
4.085779190063476,4.101780445457253,0.0005104171941638,0.0009502160231365637
4.336259857056636,4.353451434588152,0.0005378141577239,0.0009551083346789597
4.561895037454271,4.564904755114791,0.0005652111212839,0.0007634199693323048
4.823545047215047,4.84079955780678,0.000595586025156,0.0009534219361423968
5.03473887367854,5.039772683648292,0.0006223873788258,0.001220975021367576
5.268116981264143,5.26377161276753,0.0006503799522761,0.0008707482802467633
5.528362592061365,5.532450715133405,0.0006807548197684,0.0009760335209429833
5.761024308583096,5.78646455443894,0.0007075561734382,0.0011458327015683473
5.992869346860858,5.993464478670725,0.0007355487468885,0.0009996030786941067
6.250646757701079,6.242941828847561,0.0007659236143808,0.0011043119158162017
6.483949933733253,6.48624741694223,0.0007927249680506,0.0011575494301165356
6.729261458866175,6.712368394840782,0.0008219086885219,0.0012125932855382405
6.970478996397953,6.945084332876205,0.0008510924089932,0.0012952895394280088
7.196468020242366,7.194542898550828,0.0008772982255322,0.0011422936375116524
7.448979029579762,7.434789348159681,0.000906481873244,0.00149322645115249
7.683944702148446,7.6911067133286375,0.0009350700565846,0.0016157265449679551
7.915002580672968,7.904802504009072,0.000961275800364,0.0012626869550407514
8.16812893700978,8.166677679872297,0.0009910551307257,0.0011078390749106198
8.418693239726716,8.418279650480654,0.0010196432413067,0.0014249802634132204
8.64339556012835,8.644231064478253,0.0010464445949764,0.0013529903605780126
8.887035127670048,8.885883086018307,0.0010762239253381,0.00131700735239099
9.131496671646364,9.135782408922017,0.0011042164260288,0.0012880233278329586
9.346347384982636,9.358090192166499,0.0011316133895888,0.0020008387827934546
9.621255359952414,9.62895245203632,0.0011625838669715,0.00205646924372472
9.854259188213048,9.847577865542604,0.0011899808305315,0.0024980786415721976
10.070919612097368,10.071934445531912,0.0012173777940915,0.002035578855808067
10.32611983163016,10.335790116105821,0.0012483482714742,0.004111057948159371
10.565962110246938,10.563304269847638,0.0012745540880132,0.0016273378604188245
10.794200594463048,10.804938976445312,0.0013019509788136,0.001911450096037337
11.057573651510571,11.045009387717553,0.0013323259190656,0.01395349317176923
11.294655572800414,11.30166759178389,0.0013591273454949,0.0025412045533787617
11.523962020874016,11.523306466545618,0.0013883109204471,0.0030492023594948826
11.772118674384222,11.766738412538073,0.0014180902508087,0.002561188860576435
11.990862044077064,11.996043925692579,0.0014437004574574,0.005047089743602529
12.220879963466096,12.232855168535249,0.0014722885680384,0.004169011678223269
12.480476167466906,12.48475623839886,0.0015014722885098,0.0016789547607896985
12.695485069638208,12.683004038401316,0.0015276781050488,0.0026124375368105786
12.94076253497411,12.941906986208565,0.0015574574354104,0.01525466914244071
13.177370646643254,13.178721345351063,0.0015866411558818,0.0026264061264227455
13.40153709290519,13.406710586782784,0.0016134424367919,0.004020508255815969
13.639500027611144,13.635845736080842,0.0016444129869341,0.003871518103063026
13.888957008482922,13.878510014320163,0.0016724054876249,0.001925332929214639
14.095527406722775,14.085930308311884,0.0016986113041639,0.003486781018372165
14.347430637904573,14.345763113769918,0.0017289862444158,0.005461283951933021
14.58941262865824,14.589010410549093,0.0017563831352163,0.0034672399610668828
14.817496708461224,14.811117553769499,0.0017831845616456,0.006438276797739967
15.059695168147018,15.061599383885438,0.0018135593563783,0.003973976383722955
15.28664392138284,15.272910680266898,0.0018409563926979,0.0029438018563151275
15.518006824311763,15.53838544522071,0.0018683532834984,0.0028159142425606396
15.7761119660877,15.775705843564914,0.0018987282237503,0.002431704394700371
16.008119734506828,16.013542714147135,0.0019255295046605,0.0023800071799260276
16.22960075499524,16.23166210796506,0.0019529265409801,0.002917152467468296
16.493187253437306,16.490296474882772,0.001983301481232,0.003011410195121708
16.7072568620954,16.707827990338846,0.0020101027621422,0.0025109809024789465
16.947233109247144,16.964484144611937,0.0020386908727232,0.0034239888555214625
17.221031491718573,17.227828657147267,0.0020684702030848,0.002853711033880194
17.437604873899367,17.42475722335662,0.0020958672394044,0.0026423715874811034
17.68164559016159,17.691709045022563,0.0021256464242469,0.003020894491294791
17.904873499794604,17.901605795857655,0.0021542345348279,0.004241418076181034
18.134170108371272,18.153617783003654,0.002180440351367,0.006256567329077738
18.382880801246355,18.38869379757363,0.0022096240718383,0.014659250881723348
18.621915484231582,18.616296808389517,0.0022382121824193,0.008302418741876127
